vmTypeId,priority,starttime,endtime,core,memory,machineId
42,0,1.157401129603386e-05,0.0011113542132079601,0.019230769230769232,0.012444444444444444,16
73,0,1.157401129603386e-05,0.017206192016601562,0.038461538461538464,0.049777777777777775,16
64,0,1.157401129603386e-05,0.20727918995544314,0.009615384615384616,0.006222222222222222,16
68,0,1.157401129603386e-05,0.019393773283809423,0.15384615384615385,0.09955555555555555,16
68,0,1.157401129603386e-05,0.019393773283809423,0.15384615384615385,0.09955555555555555,16
68,0,1.157401129603386e-05,0.019393773283809423,0.15384615384615385,0.09955555555555555,16
73,0,2.314802259206772e-05,0.10330471070483327,0.038461538461538464,0.049777777777777775,16
73,0,2.314802259206772e-05,0.10330471070483327,0.038461538461538464,0.049777777777777775,16
112,0,2.314802259206772e-05,0.008022928144782782,0.0033653846153846156,0.0035555555555555557,16
138,0,2.314802259206772e-05,0.20728047471493483,0.019230769230769232,0.028444444444444446,16
466,0,3.472203388810158e-05,1.9717304976657033,0.3076923076923077,0.45511111111111113,16
9,0,3.472203388810158e-05,0.04031895846128464,0.07692307692307693,0.05688888888888889,16
73,0,3.472203388810158e-05,0.24917567148804665,0.038461538461538464,0.049777777777777775,16
73,0,3.472203388810158e-05,0.24917567148804665,0.038461538461538464,0.049777777777777775,16
112,0,3.472203388810158e-05,0.011759456247091293,0.0033653846153846156,0.0035555555555555557,16
112,0,3.472203388810158e-05,0.01280679414048791,0.0033653846153846156,0.0035555555555555557,16
112,0,3.472203388810158e-05,0.013319096993654966,0.0033653846153846156,0.0035555555555555557,16
122,0,4.6296510845422745e-05,0.13124950230121613,0.009615384615384616,0.014222222222222223,16
122,0,4.6296510845422745e-05,0.13124950230121613,0.009615384615384616,0.014222222222222223,16
122,0,4.6296510845422745e-05,0.13124950230121613,0.009615384615384616,0.014222222222222223,16
112,0,4.6296510845422745e-05,0.011113889049738646,0.0033653846153846156,0.0035555555555555557,16
112,0,4.6296510845422745e-05,0.02526728017255664,0.0033653846153846156,0.0035555555555555557,16
66,0,4.6296510845422745e-05,0.04032312519848347,0.038461538461538464,0.024888888888888887,16
42,0,4.6296510845422745e-05,0.01079988433048129,0.019230769230769232,0.012444444444444444,16
16,0,5.7870522141456604e-05,4.167291574180126,0.0038461538461538464,0.0035555555555555557,16
16,0,5.7870522141456604e-05,4.167291574180126,0.0038461538461538464,0.0035555555555555557,16
112,0,5.7870522141456604e-05,0.008318171370774508,0.0033653846153846156,0.0035555555555555557,16
112,0,5.7870522141456604e-05,0.008870300836861134,0.0033653846153846156,0.0035555555555555557,16
136,0,8.101854473352432e-05,0.0014998726546764374,0.009615384615384616,0.014222222222222223,16
136,0,8.101854473352432e-05,0.0014998726546764374,0.009615384615384616,0.014222222222222223,16
136,0,8.101854473352432e-05,0.0014998726546764374,0.009615384615384616,0.014222222222222223,16
136,0,8.101854473352432e-05,0.0014998726546764374,0.009615384615384616,0.014222222222222223,16
41,0,8.101854473352432e-05,0.017252419143915176,0.009615384615384616,0.006222222222222222,16
66,0,0.00010416656732559204,0.04032315965741873,0.038461538461538464,0.024888888888888887,16
67,1,0.0001157405786216259,0.0038195140659809113,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038195252418518066,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0005060532130300999,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0005060648545622826,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003819548524916172,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038195601664483547,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038195718079805374,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.00381958344951272,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.00381958344951272,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003819595091044903,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003819606266915798,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003819617908447981,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196295499801636,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196295499801636,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196411915123463,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003819652833044529,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196644745767117,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196761161088943,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196761161088943,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038196872919797897,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820382058620453,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038203937001526356,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820404876023531,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204165175557137,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204281590878963,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204281590878963,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820439800620079,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204514421522617,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204630836844444,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820474725216627,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038204859010875225,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820497542619705,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820509184151888,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820509184151888,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038205208256840706,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038205324672162533,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820544108748436,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820544108748436,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038205557502806187,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003820566926151514,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103946965187788,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103946965187788,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103958141058683,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103969782590866,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103969782590866,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103981424123049,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004103981424123049,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041039930656552315,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041039930656552315,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104004707187414,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104016348719597,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104016348719597,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041040279902517796,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041040279902517796,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104039166122675,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104039166122675,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104050807654858,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.00410406244918704,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.00410406244918704,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104074090719223,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104074090719223,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104085732251406,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104085732251406,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104097373783588,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104109015315771,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.004104109015315771,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041041201911866665,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0041041201911866665,0.07692307692307693,0.049777777777777775,16
73,0,0.0001157405786216259,0.13717843731865287,0.038461538461538464,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824027720838785,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824039362370968,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038240510039031506,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038240510039031506,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038240626454353333,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824074286967516,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038240854628384113,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824097104370594,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241087459027767,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241087459027767,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241203874349594,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824132028967142,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824143670499325,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241553120315075,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824166487902403,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824166487902403,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241781294345856,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038241897709667683,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.003824201412498951,0.07692307692307693,0.049777777777777775,16
67,1,0.0001157405786216259,0.0038242130540311337,0.07692307692307693,0.049777777777777775,16
47,1,0.00012731458991765976,0.010695335455238819,0.038461538461538464,0.049777777777777775,16
47,1,0.00012731458991765976,0.011025867890566587,0.038461538461538464,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104571882635355,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104571882635355,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104583524167538,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104594700038433,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104594700038433,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104606341570616,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104606341570616,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041046179831027985,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041046179831027985,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104629624634981,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104641266167164,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104641266167164,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041046529076993465,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041046529076993465,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104664549231529,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104664549231529,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104675725102425,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104687366634607,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104687366634607,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410469900816679,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410469900816679,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104710649698973,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104710649698973,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104722291231155,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104722291231155,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104733932763338,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104745574295521,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004104745574295521,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105092491954565,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105092491954565,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105104133486748,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105104133486748,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041051157750189304,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0041051157750189304,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105127416551113,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105127416551113,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105139058083296,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105139058083296,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105150233954191,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105150233954191,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105161875486374,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105161875486374,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105173517018557,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105173517018557,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105185158550739,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105185158550739,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105196800082922,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105196800082922,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105648025870323,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105648025870323,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105659667402506,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105659667402506,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105682950466871,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105682950466871,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105694591999054,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105694591999054,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105706233531237,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105706233531237,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105729050934315,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105729050934315,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105740692466497,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105740692466497,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410575233399868,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410575233399868,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105763975530863,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105763975530863,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105787258595228,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105787258595228,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105798434466124,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105798434466124,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105810075998306,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105810075998306,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105821717530489,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105821717530489,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105845000594854,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105845000594854,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105856642127037,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410586828365922,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00410586828365922,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105926025658846,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105926025658846,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105937667191029,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105937667191029,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105948843061924,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.004105948843061924,0.07692307692307693,0.049777777777777775,16
136,0,0.00012731458991765976,0.04739464120939374,0.009615384615384616,0.014222222222222223,16
136,0,0.00012731458991765976,0.04739464120939374,0.009615384615384616,0.014222222222222223,16
67,1,0.00012731458991765976,0.003825023304671049,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.003825034946203232,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.003825046122074127,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.00382505776360631,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0038250694051384926,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0038250694051384926,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0038250810466706753,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.003825092688202858,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0038251043297350407,0.07692307692307693,0.049777777777777775,16
67,1,0.00012731458991765976,0.0038251159712672234,0.07692307692307693,0.049777777777777775,16
